empresa,subcta,tipo_obs,numero_obs,observacion,usuarientrada,dataalta,empresa_id,subcta_id,name
1,4300262,92,1,"26/09/05** PENDENT COBRAR FRA.50315 Vt.15/09/05 125,26,-Eur.",,2014-09-03,1,1_4300262,1_4300262_92_1
1,4300763,99,1,"PENDIENTE COBRO PORTE POR 4775,-PTAS",,2014-09-03,1,1_4300763,1_4300763_99_1
1,4301139,2,1,"APLICACION DIAMANTE SOBRE MOLAS, ETC.",,2014-09-03,1,1_4301139,1_4301139_2_1
1,4000484,99,1,HORARIO DELG.POLINYA: 08h-13h / 15h-18h,,2014-09-03,1,1_4000484,1_4000484_99_1
1,4300989,99,1,"PENDENT DE COBRO FRA. 50673 Vt.15/12/05 IMPORT 1.212,20.-Eur",,2014-09-03,1,1_4300989,1_4300989_99_1
1,4000552,1,1,PORTES PAGADOS E INCLUIDOS EN FACTURA,,2014-09-03,1,1_4000552,1_4000552_1_1
1,4301189,10,1,**COMPETENCIA**,,2014-09-03,1,1_4301189,1_4301189_10_1
1,4301526,11,1,HORARIO L-J DE 08:00-14:00(9-9:30) V DE 07:00-14:00,,2014-09-03,1,1_4301526,1_4301526_11_1
1,4000163,2,1,HORARIO 8.30 A 13.30 - 15 A 17.30,,2014-09-03,1,1_4000163,1_4000163_2_1
1,4301387,91,1,UNA FACTURA MENSUAL(25)-LIMITE RECEPC.DIA 8 MES SIGUIENTE,,2014-09-03,1,1_4301387,1_4301387_91_1
1,4301152,10,1,VIENEN DE PRESIMOD QUE CERRARON,,2014-09-03,1,1_4301152,1_4301152_10_1
1,4000559,2,1,HORARIO DE 8H-13 y 14H30'-19H,,2014-09-03,1,1_4000559,1_4000559_2_1
1,4301392,99,1,**OJO AL COBRO**,,2014-09-03,1,1_4301392,1_4301392_99_1
1,4301146,90,1,**QUIEBRA** TIENEN DEUDA PENDIENTE **,,2014-09-03,1,1_4301146,1_4301146_90_1
1,4301274,10,3,"PROCEDA, SE PUEDEN ADELANTAR POR FAX 935740679",,2014-09-03,1,1_4301274,1_4301274_10_3
1,4000392,2,1,HORARIO DE 9H-13H   15H-17H,,2014-09-03,1,1_4000392,1_4000392_2_1
1,4301227,10,1,CATODO A TRAVES DE AUJOR,,2014-09-03,1,1_4301227,1_4301227_10_1
1,4301218,2,1,TALLER MECANICO,,2014-09-03,1,1_4301218,1_4301218_2_1
1,4301064,10,1,FACTURA EN SU PODER ANTES DEL 15 DEL MES SIGUIENTE,,2014-09-03,1,1_4301064,1_4301064_10_1
1,4300725,99,1,"PENDENT CORBRO FRA. 50370 Vt.25/10/2005 IMPORT 266,22.-Eur.",,2014-09-03,1,1_4300725,1_4300725_99_1
1,4300852,11,1,CR-NIQUEL,,2014-09-03,1,1_4300852,1_4300852_11_1
1,4000576,11,1,HORARIO VIERNES DE 8 1/2 A 14 H,,2014-09-03,1,1_4000576,1_4000576_11_1
1,4300145,99,1,***OJO MAL PAGADOR***,,2014-09-03,1,1_4300145,1_4300145_99_1
1,4000506,99,1,A PARTIR DEL 1 DE NOVIEMBRE MONEDA BASE **EURO**,,2014-09-03,1,1_4000506,1_4000506_99_1
1,4301448,11,1,SUMINISTROS INDUSTRIALES,,2014-09-03,1,1_4301448,1_4301448_11_1
1,4000228,2,1,"HORARIO DE 8,30 - 13,30   15,30 - 18,30",,2014-09-03,1,1_4000228,1_4000228_2_1
1,4301425,10,1,UNA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301425,1_4301425_10_1
1,4300084,99,1, *** ESTE CLIENTE TIENE IMPAGADOS ***,,2014-09-03,1,1_4300084,1_4300084_99_1
1,4300084,99,2,*******QUIEBRA*******,,2014-09-03,1,1_4300084,1_4300084_99_2
1,4301030,2,3,"8 LINEAS AUTOMATICAS, 4 SEMIAUTOMATICAS.",,2014-09-03,1,1_4301030,1_4301030_2_3
1,4300575,90,1,CERRADA A MEDIADOS 1996,,2014-09-03,1,1_4300575,1_4300575_90_1
1,4301447,2,1,ANTIGUO TRABAJADOR DE ANTONIO DORADO,,2014-09-03,1,1_4301447,1_4301447_2_1
1,4301071,91,1,**2002-CARTA DEVUELTA- MARCHO**,,2014-09-03,1,1_4301071,1_4301071_91_1
1,4301275,91,1,**2002-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301275,1_4301275_91_1
1,4300117,90,1,"***EMPRESA CERRADA*** TIENEN DEUDA PENDIENTE DE 30.752,-PTAS",,2014-09-03,1,1_4300117,1_4300117_90_1
1,4300363,90,1,**EMPRESA CERRADA**,,2014-09-03,1,1_4300363,1_4300363_90_1
1,4301444,99,1,"*** PENDENT DE COBRAR FRA.50187 VT.05/06/2005 190,45.-Eur.",,2014-09-03,1,1_4301444,1_4301444_99_1
1,4000621,11,1,*,,2014-09-03,1,1_4000621,1_4000621_11_1
1,4300666,91,1,**1999-2002 CARTAS DEVUELTAS-CERRO**,,2014-09-03,1,1_4300666,1_4300666_91_1
1,4300757,91,1,**2002-CARTA DEVUELTA-SE MARCHO**,,2014-09-03,1,1_4300757,1_4300757_91_1
1,4300590,99,1,*****SUSPENSION DE PAGOS***,,2014-09-03,1,1_4300590,1_4300590_99_1
1,4300590,99,2,TIENEN DEUDA PENDIENTE.,,2014-09-03,1,1_4300590,1_4300590_99_2
1,4300728,90,1,***EMPRESA CERRADA***,,2014-09-03,1,1_4300728,1_4300728_90_1
1,4300728,90,2,AHORA TRABAJA ZINCADOS DOMINGUEZ CL-1397,,2014-09-03,1,1_4300728,1_4300728_90_2
1,4301190,10,1,GRUPO CROPU (CROPUSA-RECANSA-CyC-DAU),,2014-09-03,1,1_4301190,1_4301190_10_1
1,4300844,90,1,*****ESTA COMO MOROSO****,,2014-09-03,1,1_4300844,1_4300844_90_1
1,4300863,90,1,***EMPRESA CERRADA***,,2014-09-03,1,1_4300863,1_4300863_90_1
1,4300935,99,1, *** ESTE CLIENTE TIENE IMPAGADOS ***,,2014-09-03,1,1_4300935,1_4300935_99_1
1,4301044,90,1,***EMPRESA CERRADA***MOROSOS***TIENEN DEUDA,,2014-09-03,1,1_4301044,1_4301044_90_1
1,4301060,10,1,FACTURA POR PEDIDO,,2014-09-03,1,1_4301060,1_4301060_10_1
1,4301359,90,1,***EMPRESA CERRADA**MOROSOS**TIENEN DEUDA,,2014-09-03,1,1_4301359,1_4301359_90_1
1,4301359,90,2,SU DISEÑO LO EXPLOTA BD BARCELONA 1972 SL,,2014-09-03,1,1_4301359,1_4301359_90_2
1,4301172,10,1,"FABRICANTE BASTIDORES, TIENEN BAÑO PLASTISOL, ANTES ESTABA",,2014-09-03,1,1_4301172,1_4301172_10_1
1,4301232,1,1,ALMACEN DE JOYERIA,,2014-09-03,1,1_4301232,1_4301232_1_1
1,4300725,90,1,28/10/05-NO PAGAN AL VTO.HACEN TRANSF.A LA SEMANA SIGUIENTE,,2014-09-03,1,1_4300725,1_4300725_90_1
1,4301005,90,1,"SOLICITA PAR EL PROXIMO PEDIDO DOMICILIAR RECIBO, SE HAN DE",,2014-09-03,1,1_4301005,1_4301005_90_1
1,4301179,99,2,FEB/05**CERRADA PASA A 4301508-INDUSTRIA DE MENAJE ROCH S.L.,,2014-09-03,1,1_4301179,1_4301179_99_2
1,4301259,91,3,**AHORA ESTAN EN SDIBOLGRUP,,2014-09-03,1,1_4301259,1_4301259_91_3
1,4000170,1,1,HORARIO DE 8H-13H  15H-17 1/2,,2014-09-03,1,1_4000170,1_4000170_1_1
1,4000571,11,3,"2014 AUMENTO 1,65%",,2014-09-03,1,1_4000571,1_4000571_11_3
1,4000557,2,1,"HORARIO 8H - 13H  y  15H - 18,30",,2014-09-03,1,1_4000557,1_4000557_2_1
1,4301065,90,1,*****ESTAN COMO MOROSO*****GALVANICAS ESTADIO,,2014-09-03,1,1_4301065,1_4301065_90_1
1,4300115,11,1,"HORARIO 8,30 A 13,00 y 15,00 A 19,00",,2014-09-03,1,1_4300115,1_4300115_11_1
1,4000066,3,1,"REF.1394-S 250W 42V P/1 A 11210,-PTAS P/2 A 8500,-PTAS C/U",,2014-09-03,1,1_4000066,1_4000066_3_1
1,4301461,91,2,SIETE PRIMEROS DIGITOS SEA IDENTICA.,,2014-09-03,1,1_4301461,1_4301461_91_2
1,4301509,99,1,"PENDIENTE FRA.50262 DE FECHA 10/05/05 29,93.-Eur.",,2014-09-03,1,1_4301509,1_4301509_99_1
1,4300587,10,1,UNA FACTURA MENSUAL,,2014-09-03,1,1_4300587,1_4300587_10_1
1,4300587,1,1,HORARIO RECEPCION MERCANCIA DE 6H - 14H,,2014-09-03,1,1_4300587,1_4300587_1_1
1,4301360,10,1,UNA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301360,1_4301360_10_1
1,4301152,10,2,"CERRO, IBAN MAL Y DESPIDIERON A TODOS, LORENZO AHORA ESTA EN",,2014-09-03,1,1_4301152,1_4301152_10_2
1,4301397,2,1,"ERA EMPLEADO DE DEMETRIO, Y CONTINUA CON LA ACTIVIDAD.",,2014-09-03,1,1_4301397,1_4301397_2_1
1,4000490,2,1,**HAN CERRADO**,,2014-09-03,1,1_4000490,1_4000490_2_1
1,4301302,99,1,"PENDIENTE 586.32,-EUROS",,2014-09-03,1,1_4301302,1_4301302_99_1
1,4000492,91,1,**CERRO**,,2014-09-03,1,1_4000492,1_4000492_91_1
1,4301279,11,1,JSF-VISITA-MURIO EL SR.LICERAS,,2014-09-03,1,1_4301279,1_4301279_11_1
1,4000421,1,1,HORARIO ALMACEN ADISA DE 8H-12H  14H-18H,,2014-09-03,1,1_4000421,1_4000421_1_1
1,4000421,2,1,"GRANO 14 1,4-2mm GRANO 20 1-1,3mm",,2014-09-03,1,1_4000421,1_4000421_2_1
1,4000563,2,1,HORARIO FLIX - LUN/JUEV 8H-13 y 15H-18H VIERNES 7H30'-14H30',,2014-09-03,1,1_4000563,1_4000563_2_1
1,4300267,91,1,18/03/03 JSF POR ORDEN DEL SR.ADOLF NO HACER NINGUNA ENTREGA,,2014-09-03,1,1_4300267,1_4300267_91_1
1,4300267,91,2,SI NO HAY EL PRECIO,,2014-09-03,1,1_4300267,1_4300267_91_2
1,4301173,91,1,FACTURA FINAL DE MES,,2014-09-03,1,1_4301173,1_4301173_91_1
1,4301491,11,2,CIERRAN AHORA SON BESTREU STUDIO SLL,,2014-09-03,1,1_4301491,1_4301491_11_2
1,4300659,10,1,HORARIO RECEPCION MATERIALES 8H A 12H Y 15H A 18H.,,2014-09-03,1,1_4300659,1_4300659_10_1
1,4300867,90,1,CERRARAN- SR.BASOLS PASA HA INDUSFRI,,2014-09-03,1,1_4300867,1_4300867_90_1
1,4000419,11,1,HORARIO 7:00-19:00,,2014-09-03,1,1_4000419,1_4000419_11_1
1,4000444,2,1,HORARIO DE 8H-13H  15H-17H,,2014-09-03,1,1_4000444,1_4000444_2_1
1,4301500,11,1,"02/06//09 EMAIL CON ARCHIVOS, SG-CL-09-01 Y DRIPTIC",,2014-09-03,1,1_4301500,1_4301500_11_1
1,4300289,91,1,**1999-2002 CARTAS DEVUELTAS-DESCONOCIDO**,,2014-09-03,1,1_4300289,1_4300289_91_1
1,4301191,91,1,**1999-2002-CARTA DEVUELTA-DESCONOCIDO**,,2014-09-03,1,1_4301191,1_4301191_91_1
1,4300491,91,1,**1999-2002 CARTAS DEVUELTAS-DESCONOCIDO**,,2014-09-03,1,1_4300491,1_4300491_91_1
1,4300668,91,1,**1999-2002 CARTAS DEVUELTAS-SE AUSENTO-DESCONOCIDO**,,2014-09-03,1,1_4300668,1_4300668_91_1
1,4300631,11,1,ESTA COMO MOROSO TIENE DEUDA DESDE EL 93.*CONTADO*,,2014-09-03,1,1_4300631,1_4300631_11_1
1,4300188,91,1,**2002 CARTA DEVUELTA**,,2014-09-03,1,1_4300188,1_4300188_91_1
1,4300128,91,1,**2002 CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4300128,1_4300128_91_1
1,4300202,91,1,**1999/2002-CARTAS DEVUELTA-CERRO**,,2014-09-03,1,1_4300202,1_4300202_91_1
1,4300204,91,2,ULTIMA COMPRA EN EL 1992 - PROBLEMAS DE COBRO,,2014-09-03,1,1_4300204,1_4300204_91_2
1,4300206,90,1,**1999 CARTA DEVUELTA-DESCONOCIDO**       CERRADA,,2014-09-03,1,1_4300206,1_4300206_90_1
1,4300586,90,2,LOCAL COMPRADO POR IND.CROMTECH-BCN S.L,,2014-09-03,1,1_4300586,1_4300586_90_2
1,4301232,2,1,28/02/03 MUY ENFADADO DICE QUE LE HEMOS PERDIDO COMO CLIENTE,,2014-09-03,1,1_4301232,1_4301232_2_1
1,4301232,2,2,LE HA COSTADO EL PORTE+COMISIONES 42EUROS UN 14%.,,2014-09-03,1,1_4301232,1_4301232_2_2
1,4301127,11,2,"LA FUNDA 10x1x50 A 0,80 (ELLOS VENDEN A 0,10), DEJAN DE",,2014-09-03,1,1_4301127,1_4301127_11_2
1,4301290,10,2,UNA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301290,1_4301290_10_2
1,4000700,1,1,01/03/2024-FUSIONADA CANVI NOM: ,inagasa1,2024-04-30,1,1_4000700,1_4000700_1_1
1,4301006,11,1,"**NOV/04 VISITA JSF A PRINT PROJEC, LE COMENTAN QUE IDASA",,2014-09-03,1,1_4301006,1_4301006_11_1
1,4301064,99,1,ALBARANES ENTREGA VALORADOS.,,2014-09-03,1,1_4301064,1_4301064_99_1
1,4301406,11,1,02/03/2005 JSF DICE NO CERRO BAÑOS,,2014-09-03,1,1_4301406,1_4301406_11_1
1,4300301,11,1,"HORARIO CARGA/DESCARGA 7H-13,30H   15,30-19H",,2014-09-03,1,1_4300301,1_4300301_11_1
1,4300575,90,2,**1999-2002 CARTAS DEVUELTAS-MARCHO**,,2014-09-03,1,1_4300575,1_4300575_90_2
1,4300262,90,1,**** NO ENTREGAR MATERIAL SI NO TENEMOS No. DE PEDIDO ****,,2014-09-03,1,1_4300262,1_4300262_90_1
1,4301126,99,3,MUY IMPORTANTE: NO SE PUEDE ENTREGAR NINGUN ALBARAN QUE NO,,2014-09-03,1,1_4301126,1_4301126_99_3
1,4301126,99,4,                INDIQUE No.PETICION COMPRA/ No.PEDIDO Y,,2014-09-03,1,1_4301126,1_4301126_99_4
1,4301126,99,5,                MUCHO MENOS QUE NO LLEVE PRECIO.,,2014-09-03,1,1_4301126,1_4301126_99_5
1,4000552,1,2,"( Free-Freinght, include and invoice )",,2014-09-03,1,1_4000552,1_4000552_1_2
1,4300845,11,1,14/02/2012 HORARIO RECEPCION DE 6H-14H,,2014-09-03,1,1_4300845,1_4300845_11_1
1,4300617,90,1,**ALBARANS VALORATS SINO PASARLO POR FAX.**,,2014-09-03,1,1_4300617,1_4300617_90_1
1,4301098,10,1,**GRUPO ALESPRI (1024) *,,2014-09-03,1,1_4301098,1_4301098_10_1
1,4301024,10,1,1098-CONFAL Y CERBAL(TORELLO) EMPRESAS QUE ESTAMPAN,,2014-09-03,1,1_4301024,1_4301024_10_1
1,4301464,10,1,FABR.EXTRUCT.DE APOYO Y MONTAJE UTILES P/SECTOR AERONAUTICO,,2014-09-03,1,1_4301464,1_4301464_10_1
1,4301030,2,1,"COBRE,ESTAÑO,NIQUEL BRILLANTE Y SEMIBRILLANTE, NIQUEL NEGRO",,2014-09-03,1,1_4301030,1_4301030_2_1
1,4300339,90,1,*** AÑO 2003 CERRADO ***,,2014-09-03,1,1_4300339,1_4300339_90_1
1,4000121,10,1,HORARIO 8H-13H y 15H-18H,,2014-09-03,1,1_4000121,1_4000121_10_1
1,4301185,99,1,"FACTURAS SUPERIORS A 500.000,-Pts. COMENTAR CONDICIONS",,2014-09-03,1,1_4301185,1_4301185_99_1
1,4300212,11,1,"HORARIO DE 8-14H 15,30-18H",,2014-09-03,1,1_4300212,1_4300212_11_1
1,4301172,10,2,EN IBY.,,2014-09-03,1,1_4301172,1_4301172_10_2
1,4300677,11,1,LIMADO Y PULIDO BRILLANTE O SATINADO DEL ALUMINIO,,2014-09-03,1,1_4300677,1_4300677_11_1
1,4301478,90,1,"ALBARAN 29371 NO FACTURABLE VALOR 424,40 PROTO PENDIENTE",,2014-09-03,1,1_4301478,1_4301478_90_1
1,4301478,99,1,24/04/2008-REBRE FACTURES ABANS DEL DIA 5 DEL MES SEGUENT,,2014-09-03,1,1_4301478,1_4301478_99_1
1,4301106,2,2,PRECIO ACTIVACION TITA PH 6/8 - SAL(CLORURO SODICO) 5/6 GR/L,,2014-09-03,1,1_4301106,1_4301106_2_2
1,4301106,2,3,2692PTAS/DM2 PARA 10 UNIDADES DE 500x450mm(MEDIDAS MAXIMAS),,2014-09-03,1,1_4301106,1_4301106_2_3
1,4000475,2,1,"20/10/03 BOQUILLA PARA MANGUERA 19mm A 7,81 DTO.45% o 25mm",,2014-09-03,1,1_4000475,1_4000475_2_1
1,4000475,2,2,"         TUERCA                      A 6,49 DTO.45%",,2014-09-03,1,1_4000475,1_4000475_2_2
1,4000475,2,3,"         BICONO                      A 1,73 DTO.45%",,2014-09-03,1,1_4000475,1_4000475_2_3
1,4300976,15,1,***JSF EXTINGUIDA 2016***,inagasa2,2024-05-03,1,1_4300976,1_4300976_15_1
1,4301052,11,1,**JSF CERRADA 2002**,,2014-09-03,1,1_4301052,1_4301052_11_1
1,4000066,6,1,OHMIOS-AISLAMIENTO A 500V-RIGIDEZ A 1500V,,2014-09-03,1,1_4000066,1_4000066_6_1
1,4301498,90,1,"DEBEN FRA.40689 VTO.28/02/2005 2.218,63.-EUR",,2014-09-03,1,1_4301498,1_4301498_90_1
1,4301483,10,1,FABRICACION LABORINOX - COMERCIAL FILINOX.,,2014-09-03,1,1_4301483,1_4301483_10_1
1,4300106,2,2,TYCO INTERNATIONAL.,,2014-09-03,1,1_4300106,1_4300106_2_2
1,4301030,2,4,hacen pasar 350 amperios por cada porta-anodo CT/S,,2014-09-03,1,1_4301030,1_4301030_2_4
1,4301106,2,4,"2984PTAS/DM2 PARA  5 UNIDADES DE      ""            """,,2014-09-03,1,1_4301106,1_4301106_2_4
1,4301106,2,5,"4567PTAS/DM2 PARA  1 UNIDAD   DE      ""            """,,2014-09-03,1,1_4301106,1_4301106_2_5
1,4300855,99,3,NO SE ACEPTAN ENTREGAS PARCIALES,,2014-09-03,1,1_4300855,1_4300855_99_3
1,4300855,99,4,ENTREGAS: DE LUNES A VIERNES DE 8h A 13h,,2014-09-03,1,1_4300855,1_4300855_99_4
1,4000609,11,1,HORARIO 9:00-14:00 y 16:00-19:00 VIERNES 9-14 y 16-18,,2014-09-03,1,1_4000609,1_4000609_11_1
1,4300617,99,1,FRA. QUINCENAL - ENVIAR FRA. E-MAIL,,2014-09-03,1,1_4300617,1_4300617_99_1
1,4300677,11,2,PULIDO DE ACERO INOX.,,2014-09-03,1,1_4300677,1_4300677_11_2
1,4301438,91,1,"27/09/05** PENDENT COBRAR FRA. 50350 Vt.20/09/05 256,13.-Eur",,2014-09-03,1,1_4301438,1_4301438_91_1
1,4300262,91,1,TIENEN QUE RECIBIR LAS FRAS. ANTES DEL DIA 12 DEL MES,,2014-09-03,1,1_4300262,1_4300262_91_1
1,4300262,91,2,SIGUIENTE ( SE PUEDEN ADELANTAR POR FAX.),,2014-09-03,1,1_4300262,1_4300262_91_2
1,4300262,92,2,27/10/05** JS COBRA FRA. 50315 27/10/05.,,2014-09-03,1,1_4300262,1_4300262_92_2
1,4300087,99,1,"PENDENT DE COBRA FRA. 50479 Vt.30/10/05  IMPORT 856,95.-Eur",,2014-09-03,1,1_4300087,1_4300087_99_1
1,4000404,11,1,A PARTIR 01/03/2006 HORARIO OFICINA DE 8:00 - 14:00,,2014-09-03,1,1_4000404,1_4000404_11_1
1,4310079,11,1,ANTES ZINCADOS GARBI,,2014-09-03,1,1_4310079,1_4310079_11_1
1,4300794,2,1,*JUBILADO*CERRO,,2014-09-03,1,1_4300794,1_4300794_2_1
1,4301150,91,1,**2002-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301150,1_4301150_91_1
1,4301113,11,1,01/2005 JRF HA CERRADO - AHORA (4301433)GIROCLAD SL,,2014-09-03,1,1_4301113,1_4301113_11_1
1,4000128,11,1,"MOTOR-REDUCTOR, REDUCTOR, MOTOR SOLAMENTE A TRAVES CUBY SL",,2014-09-03,1,1_4000128,1_4000128_11_1
1,4301094,99,2,O QUIEBRA),,2014-09-03,1,1_4301094,1_4301094_99_2
1,4000215,11,1,CUBA PLASTISOL ALTA TEMPERATURA +-200ºC 1700x500x500,,2014-09-03,1,1_4000215,1_4000215_11_1
1,4301068,99,1,FRA.40236 Vt.20/05 NO HA LLEGADO EL TALON-J.S.,,2014-09-03,1,1_4301068,1_4301068_99_1
1,4301148,1,2,29/07/04 HORARIO CARGA/DESCARGA DE 8H-19H,,2014-09-03,1,1_4301148,1_4301148_1_2
1,4301148,1,1,HORARIO 10H-13H  15H-18H  TEL.8415078 SR. TOMBAS,,2014-09-03,1,1_4301148,1_4301148_1_1
1,4300228,11,1,"HORARIO CARGA/DESCARGA 8-13,3H - 15-17,30H",,2014-09-03,1,1_4300228,1_4300228_11_1
1,4301363,11,1,***05/02/2013 JSF CERRADA**,,2014-09-03,1,1_4301363,1_4301363_11_1
1,4300675,2,1,HORARIO DE 8H-13H y 14H-17H30' VIERNES 8H-13H,,2014-09-03,1,1_4300675,1_4300675_2_1
1,4300960,91,1,***OJO PAGO- HICIEROS SUSPENSION DE PAGOS**,,2014-09-03,1,1_4300960,1_4300960_91_1
1,4301260,90,1,FACTURA FINAL DE MES/ ALBS.ENTRAGADOS HASTA EL DIA 25,,2014-09-03,1,1_4301260,1_4301260_90_1
1,4301260,90,2,ALBS.ENTREGADOS DESPUES DEL DIA 25 MES SIGUIENTE,,2014-09-03,1,1_4301260,1_4301260_90_2
1,4301260,90,3,ALBARANES CON No. DE PEDIDO.,,2014-09-03,1,1_4301260,1_4301260_90_3
1,4301260,11,1,SEPT/2004 MACDERMID COMPRA EL 51% DE LA EMPRESA,,2014-09-03,1,1_4301260,1_4301260_11_1
1,4301017,11,1,MACDERMID COMPRA EL 51% DE LA EMPRESA,,2014-09-03,1,1_4301017,1_4301017_11_1
1,4000249,91,2,"CARGO POR COMISIONES BANCARIAS DE 1,50 EUROS.",,2014-09-03,1,1_4000249,1_4000249_91_2
1,4000047,2,3,"FLOTADOR D70 CAJAS   250u A 57,-PTAS C/U.",,2014-09-03,1,1_4000047,1_4000047_2_3
1,4000047,91,1,2005 AUMENTO 3%,,2014-09-03,1,1_4000047,1_4000047_91_1
1,4301008,2,1,GRUPO CROPU,,2014-09-03,1,1_4301008,1_4301008_2_1
1,4300677,11,3,ANODIZADO INCOLORO MATE O BRILLO,,2014-09-03,1,1_4300677,1_4300677_11_3
1,4300677,11,4,DECAPADO Y ELECTROPULIDO DE ACERO INOX.,,2014-09-03,1,1_4300677,1_4300677_11_4
1,4300677,11,5,ANODIZADO NEGRO,,2014-09-03,1,1_4300677,1_4300677_11_5
1,4000549,11,1,NO SE ACENTAN AVISOS DE RECOGIDAS POR FAX,,2014-09-03,1,1_4000549,1_4000549_11_1
1,4300777,90,1,CERRO??? *ESTAN COMO MOROSOS*,,2014-09-03,1,1_4300777,1_4300777_90_1
1,4310003,11,1,15/02/2005- JSF-CERRO,,2014-09-03,1,1_4310003,1_4310003_11_1
1,4301119,11,1,**CERRO**,,2014-09-03,1,1_4301119,1_4301119_11_1
1,4000047,2,1,"FLOTADOR D20 CAJAS 10000u A 10,-PTAS C/U.",,2014-09-03,1,1_4000047,1_4000047_2_1
1,4000047,2,2,"FLOTADOR D45 CAJAS   500u A 26,-PTAS C/U.",,2014-09-03,1,1_4000047,1_4000047_2_2
1,4301374,11,1,"03/06//09 EMAIL CON ARCHIVOS, SG-CL-09-01 Y DRIPTIC",,2014-09-03,1,1_4301374,1_4301374_11_1
1,4301015,90,3,COBRADO FRA.40398 EL 17/05/2005.,,2014-09-03,1,1_4301015,1_4301015_90_3
1,4301074,91,1,**2003 CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301074,1_4301074_91_1
1,4301179,99,1,UNA FACTURA A FINAL DE MES,,2014-09-03,1,1_4301179,1_4301179_99_1
1,4300901,91,1,**1999-2002 CARTAS DEVUELTAS -YA NO EXISTE-DESCONOCIDO,,2014-09-03,1,1_4300901,1_4300901_91_1
1,4301199,91,1,**2002-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301199,1_4301199_91_1
1,4301199,91,2,UNICA VENTA A?O 1997 POR 8000 PESETAS,,2014-09-03,1,1_4301199,1_4301199_91_2
1,4301446,91,1,"**VIENEN DE ESTEVEZ RUIZ SCL-Llacuna, 105 interior7**",,2014-09-03,1,1_4301446,1_4301446_91_1
1,4301280,11,1,01/2005 JSF CERRO,,2014-09-03,1,1_4301280,1_4301280_11_1
1,4301412,90,1,**2004-CARTA DEVUELTA-DESCONOCIDO**,,2014-09-03,1,1_4301412,1_4301412_90_1
1,4301292,90,1,**2004-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301292,1_4301292_90_1
1,4300841,90,1,**2004-CARTA DEVUELTA-DESCONOCIDO**,,2014-09-03,1,1_4300841,1_4300841_90_1
1,4301434,90,1,**2004-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301434,1_4301434_90_1
1,4301379,90,1,"**2004-CARTA DEVUELTA-DESCONOCIDO,  LLAMO POR TEL Y AHORA",,2014-09-03,1,1_4301379,1_4301379_90_1
1,4301379,90,2,"LA EMPRESA SE LLAMA ESTRUCTURAS METALICAS ROLAMP S.L, DICEN",,2014-09-03,1,1_4301379,1_4301379_90_2
1,4301379,90,3,"QUE CONTINUAN CON LA ACTIVIDAD, NOS CONOCEN Y TIENEN BUENA",,2014-09-03,1,1_4301379,1_4301379_90_3
1,4301379,90,4,RELACION CON EL ANTERIOR PROPIETARIO (JESUS CERRO HACE 3AÑOS,,2014-09-03,1,1_4301379,1_4301379_90_4
1,4301062,11,1,**2002-CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301062,1_4301062_11_1
1,4301062,11,2,"27/01/05 LLAMA SOLICITANDO PRECIO CHAPA Ti 0,7-cambio direcc",,2014-09-03,1,1_4301062,1_4301062_11_2
1,4000558,91,1,HORARIO LUNES A VIERNES DE 8.00 A 13.30 - 15.30 A 19.00,,2014-09-03,1,1_4000558,1_4000558_91_1
1,4000558,91,2,                SABADO  DE 9.00 A 13.30,,2014-09-03,1,1_4000558,1_4000558_91_2
1,4000578,91,1,AÑO 2005 PRECIO 10.13 EUROS/KG,,2014-09-03,1,1_4000578,1_4000578_91_1
1,4000372,91,1,AÑO 2005 AUMENTO DEL 5% SOBRE TARIFA,,2014-09-03,1,1_4000372,1_4000372_91_1
1,4301121,91,1,**2004 CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301121,1_4301121_91_1
1,4301304,91,1,**2004 CARTA DEVUELTA-MARCHO**,,2014-09-03,1,1_4301304,1_4301304_91_1
1,4300962,91,1,**2004 CARTA DEVUELTA-DESCONOCIDO***,,2014-09-03,1,1_4300962,1_4300962_91_1
1,4301027,91,1,**2004 CARTA DEVUELTA-DESCONOCIDO**,,2014-09-03,1,1_4301027,1_4301027_91_1
1,4300437,91,1,**2004 CARTA DEVUELTA-CERRO**,,2014-09-03,1,1_4300437,1_4300437_91_1
1,4000473,2,2,MEJOR ADHERENCIA AUMENTAR ISOCIATO +5%,,2014-09-03,1,1_4000473,1_4000473_2_2
1,4000473,2,3,EVITAR CONTRACCIONES AÑADIR 0.1% AGUA AL POLIOL,,2014-09-03,1,1_4000473,1_4000473_2_3
1,4000473,2,4,"120=72(60%)+48(40%) ----- 119=66(55,4%)+53(44,5%)",,2014-09-03,1,1_4000473,1_4000473_2_4
