empresa,codigo,clv_art,tipo,subcta,idioma,descripcion,empresa_id,codigo_id,name
1,02/08509,,0,,,ANODO Ti 10x5 D140x170 TC220,1,1_02/08509,1_02/08509_ANODO Ti 10x5 D140x170 TC220
1,02/08510,,0,,,ANODOS Ti 10x5 D140/D30x170 TC220,1,1_02/08510,1_02/08510_ANODOS Ti 10x5 D140/D30x170 TC220
1,02/08511,,0,,,ANODO Ti 10x5 200x50 TC100,1,1_02/08511,1_02/08511_ANODO Ti 10x5 200x50 TC100
1,02/08512,,0,,,ANODO Ti 10x5 300x100 TC120,1,1_02/08512,1_02/08512_ANODO Ti 10x5 300x100 TC120
1,02/08513,,0,,,TORNILLO Ti DIN-933 M-5x35 60º,1,1_02/08513,1_02/08513_TORNILLO Ti DIN-933 M-5x35 60º
1,02/08513M,,0,,,MZ TORNILLO Ti DIN933 M5x35 60?,1,1_02/08513M,1_02/08513M_MZ TORNILLO Ti DIN933 M5x35 60?
1,02/08514,,0,,,"SERP.Ti D25,4 BA?O COBRE",1,1_02/08514,"1_02/08514_SERP.Ti D25,4 BA?O COBRE"
1,12/10101,,0,,,CUBETA 710x400x200+150 M8012-08 D/R,1,1_12/10101,1_12/10101_CUBETA 710x400x200+150 M8012-08 D/R
1,01/00339,,0,,,BASTIDOR 985x   6BAJx1x2(12PZAS),1,1_01/00339,1_01/00339_BASTIDOR 985x   6BAJx1x2(12PZAS)
1,03/6423075,,0,,,CALENT.TEFLON.2 2000W 220V PC-750,1,1_03/6423075,1_03/6423075_CALENT.TEFLON.2 2000W 220V PC-750
1,12/PV00001,,0,,,CUBA PVC 215x185x180 C/BASE 500x405,1,1_12/PV00001,1_12/PV00001_CUBA PVC 215x185x180 C/BASE 500x405
1,01/08777,,0,,,BASTIDOR 360x1450 23GANCHOS D7 2TC,1,1_01/08777,1_01/08777_BASTIDOR 360x1450 23GANCHOS D7 2TC
1,01/00366R,,0,,,BASTIDOR REF.01/00366 REPARADO,1,1_01/00366R,1_01/00366R_BASTIDOR REF.01/00366 REPARADO
1,01/08778,,0,,,BASTIDOR 360x1450 28GANCHOS D7 2TC,1,1_01/08778,1_01/08778_BASTIDOR 360x1450 28GANCHOS D7 2TC
1,01/08745R,,0,,,BASTIDOR LATON S/REF. 901 REPARADO,1,1_01/08745R,1_01/08745R_BASTIDOR LATON S/REF. 901 REPARADO
1,01/08698R,,0,,,TRAV.REF.01/08698 REPARADO,1,1_01/08698R,1_01/08698R_TRAV.REF.01/08698 REPARADO
1,02/08515,,0,,,ESPARRAGO Ti M10x10 C/RANURA,1,1_02/08515,1_02/08515_ESPARRAGO Ti M10x10 C/RANURA
1,02/10060R,,0,,,ANODO Ti 10x5 De45x400+TC100 REP,1,1_02/10060R,1_02/10060R_ANODO Ti 10x5 De45x400+TC100 REP
1,02/08515M,,0,,,MZ ESPARRAGO Ti M10x10 C/REG,1,1_02/08515M,1_02/08515M_MZ ESPARRAGO Ti M10x10 C/REG
1,26/60119,,0,,,TUERCA INOX.316 DIAM.14x8mm M-8,1,1_26/60119,1_26/60119_TUERCA INOX.316 DIAM.14x8mm M-8
1,26/60119M,,0,,,MZ TUERCA INOX316 D14x8 M-8,1,1_26/60119M,1_26/60119M_MZ TUERCA INOX316 D14x8 M-8
1,01/00326R,,0,,,BASTIDOR REF.01/00326 REPARADO,1,1_01/00326R,1_01/00326R_BASTIDOR REF.01/00326 REPARADO
1,01/00327R,,0,,,BASTIDOR REF.01/00327 REPARADO,1,1_01/00327R,1_01/00327R_BASTIDOR REF.01/00327 REPARADO
1,01/00328R,,0,,,BASTIDOR REF.01/00328 REPARADO,1,1_01/00328R,1_01/00328R_BASTIDOR REF.01/00328 REPARADO
1,28/10004,,0,,,"RACOR HIERRO ""T"" TN 97-25 SR",1,1_28/10004,"1_28/10004_RACOR HIERRO ""T"" TN 97-25 SR"
1,28/10005,,0,,,RACOR HIERRO CODO TN 99-25 S,1,1_28/10005,1_28/10005_RACOR HIERRO CODO TN 99-25 S
1,01/08780,,0,,,PORTABOLAS FE. 1000mm + TC.200mm,1,1_01/08780,1_01/08780_PORTABOLAS FE. 1000mm + TC.200mm
1,01/10249,,0,,,"SERP.INOX316 D12 740x250 PC8 1/2""",1,1_01/10249,"1_01/10249_SERP.INOX316 D12 740x250 PC8 1/2"""
1,01/08781,,0,,,CARRO FE+INOX. 1600x3000x300mm,1,1_01/08781,1_01/08781_CARRO FE+INOX. 1600x3000x300mm
1,01/08781M,,0,,,CARRO FE+INOX.DE 1600x3000x300mm,1,1_01/08781M,1_01/08781M_CARRO FE+INOX.DE 1600x3000x300mm
1,10/10870M,,0,,,"MZ TORNILLO Ti C/9,5 M8x70",1,1_10/10870M,"1_10/10870M_MZ TORNILLO Ti C/9,5 M8x70"
1,03/4421055,,0,,,CALENT.INOX.6 2000W 220V E-550,1,1_03/4421055,1_03/4421055_CALENT.INOX.6 2000W 220V E-550
1,02/08517,,0,,,ANODO Ti/Pt 10x5 80x25,1,1_02/08517,1_02/08517_ANODO Ti/Pt 10x5 80x25
1,12/80772,,0,,,BOLSA TELA PP1417 D325/270 AL.150,1,1_12/80772,1_12/80772_BOLSA TELA PP1417 D325/270 AL.150
1,12/80773,,0,,,BOLSA TELA PP1417 D375/315 AL.150,1,1_12/80773,1_12/80773_BOLSA TELA PP1417 D375/315 AL.150
1,12/80774,,0,,,BOLSA TELA PP1417 D480/410 AL.160,1,1_12/80774,1_12/80774_BOLSA TELA PP1417 D480/410 AL.160
1,02/08360R,,0,,,BAST.Ti 02/08360 D15/17 REPARADO,1,1_02/08360R,1_02/08360R_BAST.Ti 02/08360 D15/17 REPARADO
1,91/80071,,0,,,"BROCAS CILINDRICA HSS  7,10",1,1_91/80071,"1_91/80071_BROCAS CILINDRICA HSS  7,10"
1,12/10009,,0,,,RECUBR.ARQ AGITADOR D.MAX.765 L2200,1,1_12/10009,1_12/10009_RECUBR.ARQ AGITADOR D.MAX.765 L2200
1,02/08516,,0,,,BASTIDOR REF. VENTURA C-010,1,1_02/08516,1_02/08516_BASTIDOR REF. VENTURA C-010
1,01/08782,,0,,,BASTIDOR LATON S/REF.3087,1,1_01/08782,1_01/08782_BASTIDOR LATON S/REF.3087
1,03/00182,,0,,,CALENT.Ti 4000W 380V E2075 I500,1,1_03/00182,1_03/00182_CALENT.Ti 4000W 380V E2075 I500
1,03/00182M,,0,,,REST.Ti 4000W 380V D10x4343 I580,1,1_03/00182M,1_03/00182M_REST.Ti 4000W 380V D10x4343 I580
1,01/1028701,,0,,,"CORT/LASER INOX316 10x110x70 2T8,5",1,1_01/1028701,"1_01/1028701_CORT/LASER INOX316 10x110x70 2T8,5"
1,03/1221040,,0,,,CALENT.INOX.4 1000W 230V E-400,1,1_03/1221040,1_03/1221040_CALENT.INOX.4 1000W 230V E-400
1,12/PP00126,,0,,,CUBA PPH-8 200x260x300 A20 CATOD,1,1_12/PP00126,1_12/PP00126_CUBA PPH-8 200x260x300 A20 CATOD
1,10/05031,,0,,,"VAINA Ti D.EXT.9,5x300 C/SOPORTE",1,1_10/05031,"1_10/05031_VAINA Ti D.EXT.9,5x300 C/SOPORTE"
1,01/08783,,0,,,BASTIDOR AL.L1900 23PISOSx4PZAS,1,1_01/08783,1_01/08783_BASTIDOR AL.L1900 23PISOSx4PZAS
1,01/08784,,0,,,BASTIDOR AL+PLAST.L1900 23PISOSx4PZ,1,1_01/08784,1_01/08784_BASTIDOR AL+PLAST.L1900 23PISOSx4PZ
1,02/08519,,0,,,ANODO Ti/Pt(5MICRAS)250x100 TC150,1,1_02/08519,1_02/08519_ANODO Ti/Pt(5MICRAS)250x100 TC150
1,02/08470R,,0,,,APRETADOR TITA 02/08470 REPARADO,1,1_02/08470R,1_02/08470R_APRETADOR TITA 02/08470 REPARADO
1,12/10100R,,0,,,CUBA M8012-01 REPARADA,1,1_12/10100R,1_12/10100R_CUBA M8012-01 REPARADA
1,12/PP00001,,0,,,"CUBA PP 700x450x390 A30 D/V-3/4""",1,1_12/PP00001,"1_12/PP00001_CUBA PP 700x450x390 A30 D/V-3/4"""
1,12/RQ00009,,0,,,"CUBA ARQ 700x450x390 A30 D/V-3/4""yR",1,1_12/RQ00009,"1_12/RQ00009_CUBA ARQ 700x450x390 A30 D/V-3/4""yR"
1,02/08520,,0,,,BAST.TITA.186PZ P/SECUND.CIER.MOVIL,1,1_02/08520,1_02/08520_BAST.TITA.186PZ P/SECUND.CIER.MOVIL
1,70/70608,,0,,,TUBO SILICONA DIAM.6x8mm,1,1_70/70608,1_70/70608_TUBO SILICONA DIAM.6x8mm
1,12/40404,,0,,,**PASA AL CODIGO 12/420404**,1,1_12/40404,1_12/40404_**PASA AL CODIGO 12/420404**
1,12/30404,,0,,,**PASA AL CODIGO 12/300404**,1,1_12/30404,1_12/30404_**PASA AL CODIGO 12/300404**
1,12/80665,,0,,,BOLSA TELA PP1417 P/CESTA D60x950,1,1_12/80665,1_12/80665_BOLSA TELA PP1417 P/CESTA D60x950
1,12/80775,,0,,,BOLSA TELA PP ANOD/OVALAD.750x80/50,1,1_12/80775,1_12/80775_BOLSA TELA PP ANOD/OVALAD.750x80/50
1,01/08785,,0,,,BASTIDOR 1225x255 4BAJx5PZSx2/INTCL,1,1_01/08785,1_01/08785_BASTIDOR 1225x255 4BAJx5PZSx2/INTCL
1,91/03011,,0,,,MUELA RECT.200x32x20 89A60M5AV217,1,1_91/03011,1_91/03011_MUELA RECT.200x32x20 89A60M5AV217
1,94/10002,,0,,,FILTRO 10P. A 50.,1,1_94/10002,1_94/10002_FILTRO 10P. A 50.
1,01/0992001,,0,,,"CONTACTO Fe D14x8+D6,7x6",1,1_01/0992001,"1_01/0992001_CONTACTO Fe D14x8+D6,7x6"
1,01/08788,,0,,,BASTIDOR INOX.L670 3PISOSx6PZAS,1,1_01/08788,1_01/08788_BASTIDOR INOX.L670 3PISOSx6PZAS
1,02/08521,,0,,,BAST.Ti 1550x204 2BAJx41PZASx2,1,1_02/08521,1_02/08521_BAST.Ti 1550x204 2BAJx41PZASx2
1,10/13660,,0,,,TORNILLO TITANIO DIN-931 M-6x60,1,1_10/13660,1_10/13660_TORNILLO TITANIO DIN-931 M-6x60
1,10/13860,,0,,,TORNILLO TITANIO DIN-931 M-8x60,1,1_10/13860,1_10/13860_TORNILLO TITANIO DIN-931 M-8x60
1,10/13660M,,0,,,MZ TORNILLO Ti DIN931 M6x60,1,1_10/13660M,1_10/13660M_MZ TORNILLO Ti DIN931 M6x60
1,10/13860M,,0,,,MZ TORNILLO Ti DIN931 M8x60,1,1_10/13860M,1_10/13860M_MZ TORNILLO Ti DIN931 M8x60
1,02/08522,,0,,,TORNILLO Ti HEX-10 M-6x65 R40,1,1_02/08522,1_02/08522_TORNILLO Ti HEX-10 M-6x65 R40
1,02/08522M,,0,,,MZ TORNILLO Ti HEX-10 M6x65 R40,1,1_02/08522M,1_02/08522M_MZ TORNILLO Ti HEX-10 M6x65 R40
1,12/31005,,0,,,**PASA AL CODIGO 12/301005**,1,1_12/31005,1_12/31005_**PASA AL CODIGO 12/301005**
1,01/08789,,0,,,PLACA HIERRO PARA IMANES FF-600,1,1_01/08789,1_01/08789_PLACA HIERRO PARA IMANES FF-600
1,04/02060,,0,,,MITAD-IMANES FF-600 PLASTIS.NEGRO,1,1_04/02060,1_04/02060_MITAD-IMANES FF-600 PLASTIS.NEGRO
1,91/80080,,0,,,"BROCAS CILINDRICA HSS  8,00",1,1_91/80080,"1_91/80080_BROCAS CILINDRICA HSS  8,00"
1,12/70201,,0,,,RES.INOX.3x2000W 220/380V-L1100x400,1,1_12/70201,1_12/70201_RES.INOX.3x2000W 220/380V-L1100x400
1,02/08523,,0,,,"TORNILLO Ti D18x39,5 D9x12 M6x21,5",1,1_02/08523,"1_02/08523_TORNILLO Ti D18x39,5 D9x12 M6x21,5"
1,02/08523M,,0,,,"MZ TORN.Ti D18x39,5 M6x21,5",1,1_02/08523M,"1_02/08523M_MZ TORN.Ti D18x39,5 M6x21,5"
1,01/08786,,0,,,BASTIDOR LATON S/REF.2428,1,1_01/08786,1_01/08786_BASTIDOR LATON S/REF.2428
1,01/08787,,0,,,BASTIDOR LATON S/REF.2428-A,1,1_01/08787,1_01/08787_BASTIDOR LATON S/REF.2428-A
1,01/08786R,,0,,,BASTIDOR LATON S/REF.2428 REPARADO,1,1_01/08786R,1_01/08786R_BASTIDOR LATON S/REF.2428 REPARADO
1,01/08787R,,0,,,BASTIDOR LATON S/REF.2428-A REPARAD,1,1_01/08787R,1_01/08787R_BASTIDOR LATON S/REF.2428-A REPARAD
1,02/08521M,,0,,,CORT/LASER Ti 1230x200 41CONTx2,1,1_02/08521M,1_02/08521M_CORT/LASER Ti 1230x200 41CONTx2
1,02/08521M1,,0,,,CORT/LASER Ti 1230x36 41CONTx2,1,1_02/08521M1,1_02/08521M1_CORT/LASER Ti 1230x36 41CONTx2
1,01/08790,,0,,,SERP.INOX316 D25 1100x500 PC10,1,1_01/08790,1_01/08790_SERP.INOX316 D25 1100x500 PC10
1,01/08791,,0,,,BASTIDOR L1078x145 44PZAS(22x2),1,1_01/08791,1_01/08791_BASTIDOR L1078x145 44PZAS(22x2)
1,01/08792,,0,,,BASTIDOR 1000x534x300 7FLEXOS,1,1_01/08792,1_01/08792_BASTIDOR 1000x534x300 7FLEXOS
1,01/00340,,0,,,BAST.985x500 2BAJx15x2PZAS(3CONT/PZ,1,1_01/00340,1_01/00340_BAST.985x500 2BAJx15x2PZAS(3CONT/PZ
1,91/03003,,0,,,"DISCO CORINDON 230x6,5x22 (HIERRO)",1,1_91/03003,"1_91/03003_DISCO CORINDON 230x6,5x22 (HIERRO)"
1,92/00011,,0,,,SERRIN SACO 20Kg.,1,1_92/00011,1_92/00011_SERRIN SACO 20Kg.
1,01/08795,,0,,,BAST.LATON L1035 20PISOSx2PZAS(L102,1,1_01/08795,1_01/08795_BAST.LATON L1035 20PISOSx2PZAS(L102
1,02/07117,,0,,,"SERP.Ti D25,4 1100x650 P4",1,1_02/07117,"1_02/07117_SERP.Ti D25,4 1100x650 P4"
1,01/07116,,0,,,SERP.Fe D25 1100x650 P4 IZQUIERDA,1,1_01/07116,1_01/07116_SERP.Fe D25 1100x650 P4 IZQUIERDA
1,01/08796,,0,,,SERP.Fe D25 1100x650 P4 DERECHA,1,1_01/08796,1_01/08796_SERP.Fe D25 1100x650 P4 DERECHA
1,02/08524,,0,,,"ARANDELA Ti D40x8,5x20",1,1_02/08524,"1_02/08524_ARANDELA Ti D40x8,5x20"
1,02/08524M,,0,,,"MZ ARANDELA Ti D40X8,5x20",1,1_02/08524M,"1_02/08524M_MZ ARANDELA Ti D40X8,5x20"
1,02/08106M,,0,,,MZ TORNILLO Ti M8x85 R50 REG3x5,1,1_02/08106M,1_02/08106M_MZ TORNILLO Ti M8x85 R50 REG3x5
1,01/08797,,0,,,PORTABOLAS FE.L800+TC200 P/PL10,1,1_01/08797,1_01/08797_PORTABOLAS FE.L800+TC200 P/PL10
1,01/08800,,0,,,CONTRAPESO Pb+PLAST.110x110x60 D40,1,1_01/08800,1_01/08800_CONTRAPESO Pb+PLAST.110x110x60 D40
1,01/08800PB,,0,,,CONTRAPESO PB 110x110x60 TAL.52/56,1,1_01/08800PB,1_01/08800PB_CONTRAPESO PB 110x110x60 TAL.52/56
1,11/31598,,0,,,ENLACE INOX.316 D39x35 P/TUBO D25,1,1_11/31598,1_11/31598_ENLACE INOX.316 D39x35 P/TUBO D25
1,11/31598M,,0,,,MZ ENLACE INOX D25 P/TUERCA PP,1,1_11/31598M,1_11/31598M_MZ ENLACE INOX D25 P/TUERCA PP
1,11/31599,,0,,,"TUERCA PP 1-1/4""GAS D60x28 P/ENLACE",1,1_11/31599,"1_11/31599_TUERCA PP 1-1/4""GAS D60x28 P/ENLACE"
1,11/31599M,,0,,,"MZ TUERCA PP 1-1/4""GAS D60x28",1,1_11/31599M,"1_11/31599M_MZ TUERCA PP 1-1/4""GAS D60x28"
1,01/08798,,0,,,SERP.INOX316 D25 1-130-89 655x659,1,1_01/08798,1_01/08798_SERP.INOX316 D25 1-130-89 655x659
1,02/08525,,0,,,BAST.TITA 1550x210 14PISOSx6PZAx2,1,1_02/08525,1_02/08525_BAST.TITA 1550x210 14PISOSx6PZAx2
1,12/54250101,,0,,,**PASA AL CODIGO 12/542510**,1,1_12/54250101,1_12/54250101_**PASA AL CODIGO 12/542510**
1,01/08799,,0,,,BAJANTE L1345 25PISOSx2PZAS,1,1_01/08799,1_01/08799_BAJANTE L1345 25PISOSx2PZAS
1,04/00058,,0,,,"FUNDA PLASTISOL NEGRO 3,5x1x5",1,1_04/00058,"1_04/00058_FUNDA PLASTISOL NEGRO 3,5x1x5"
1,02/08526,,0,,,BASTIDOR TITA 750x270 7BAJx29PZAS,1,1_02/08526,1_02/08526_BASTIDOR TITA 750x270 7BAJx29PZAS
1,12/532512R,,0,,,CALENT.TEFLON 2500W 230V 1200 REP,1,1_12/532512R,1_12/532512R_CALENT.TEFLON 2500W 230V 1200 REP
1,91/80110,,0,,,BROCAS CILINDRICA HSS DIN338 11.00,1,1_91/80110,1_91/80110_BROCAS CILINDRICA HSS DIN338 11.00
1,91/80120,,0,,,"BROCAS CILINDRICA HSS 12,00",1,1_91/80120,"1_91/80120_BROCAS CILINDRICA HSS 12,00"
1,91/80125,,0,,,"BROCAS CILINDRICA HSS 12,50",1,1_91/80125,"1_91/80125_BROCAS CILINDRICA HSS 12,50"
1,02/08527,,0,,,CESTA Ti-O-10x5 D60x700 TC200,1,1_02/08527,1_02/08527_CESTA Ti-O-10x5 D60x700 TC200
1,54/90151,,0,,,"INOX.316L DURO ALAMBRE DIAM.1,50mm",1,1_54/90151,"1_54/90151_INOX.316L DURO ALAMBRE DIAM.1,50mm"
1,54/90201,,0,,,"INOX.316L DURO ALAMBRE DIAM.2,00mm",1,1_54/90201,"1_54/90201_INOX.316L DURO ALAMBRE DIAM.2,00mm"
1,54/90251,,0,,,"INOX.316L DURO ALAMBRE DIAM.2,50mm",1,1_54/90251,"1_54/90251_INOX.316L DURO ALAMBRE DIAM.2,50mm"
1,91/10007,,0,,,"SIERRA CINTA 2060x20x0,9 6/10 M-42",1,1_91/10007,"1_91/10007_SIERRA CINTA 2060x20x0,9 6/10 M-42"
1,91/10008,,0,,,"SIERRA CINTA 2060x20x0,9 10/14 M-42",1,1_91/10008,"1_91/10008_SIERRA CINTA 2060x20x0,9 10/14 M-42"
1,01/00337R,,0,,,BAST.(I) 01/00337 VARETE REPARADO,1,1_01/00337R,1_01/00337R_BAST.(I) 01/00337 VARETE REPARADO
1,01/08801,,0,,,CATODO CU/INOX.P/DEPOSIT D1200x1600,1,1_01/08801,1_01/08801_CATODO CU/INOX.P/DEPOSIT D1200x1600
1,02/08134R,,0,,,BASTIDOR TITA 02/08134 REPARADO,1,1_02/08134R,1_02/08134R_BASTIDOR TITA 02/08134 REPARADO
1,02/08528,,0,,,TORNILLO Ti DIN-933 M-4x35 60º,1,1_02/08528,1_02/08528_TORNILLO Ti DIN-933 M-4x35 60º
1,02/08530,,0,,,"CAJETIN Ti 23x17 ALA.3 T6,25",1,1_02/08530,"1_02/08530_CAJETIN Ti 23x17 ALA.3 T6,25"
1,02/08528M,,0,,,MZ TORNILLO Ti DIN933 M4x35 60?,1,1_02/08528M,1_02/08528M_MZ TORNILLO Ti DIN933 M4x35 60?
1,10/10845,,0,,,"TORNILLO TITANIO C/9,5 M-8x45",1,1_10/10845,"1_10/10845_TORNILLO TITANIO C/9,5 M-8x45"
1,02/08529,,0,,,"PINZA TITA.DOBLE FIJ/CRUZETA C/12,7",1,1_02/08529,"1_02/08529_PINZA TITA.DOBLE FIJ/CRUZETA C/12,7"
1,02/08531,,0,,,"TUERCA Ti HEX-13 3/8""WHITWORTHx20",1,1_02/08531,"1_02/08531_TUERCA Ti HEX-13 3/8""WHITWORTHx20"
1,02/08252R,,0,,,BASTIDOR TITA 02/08252 REPARADO,1,1_02/08252R,1_02/08252R_BASTIDOR TITA 02/08252 REPARADO
1,03/00378R,,0,,,CALENT.TEFLON.1 1000W 230V E-550 REP,1,1_03/00378R,1_03/00378R_CALENT.TEFLON.1 1000W 230V E-550 REP
1,01/08802,,0,,,BASTIDOR LATON L1035 20PISOSx2PZAS,1,1_01/08802,1_01/08802_BASTIDOR LATON L1035 20PISOSx2PZAS
1,02/08533,,0,,,"TIRA TITA.704x20x1,5 8TAL.D6,25",1,1_02/08533,"1_02/08533_TIRA TITA.704x20x1,5 8TAL.D6,25"
1,01/08793,,0,,,BASTIDOR LATON S/REF.U-2466,1,1_01/08793,1_01/08793_BASTIDOR LATON S/REF.U-2466
1,01/08794,,0,,,BASTIDOR LATON S/REF.1639,1,1_01/08794,1_01/08794_BASTIDOR LATON S/REF.1639
1,01/00334R,,0,,,BASTIDOR REF.01/00334 REPARADO,1,1_01/00334R,1_01/00334R_BASTIDOR REF.01/00334 REPARADO
1,12/80688,,0,,,BOLSA TELA PP P/ANODO 600x100x10,1,1_12/80688,1_12/80688_BOLSA TELA PP P/ANODO 600x100x10
1,02/08534,,0,,,ESPARRAGO Ti D8x220 2R-M8x25,1,1_02/08534,1_02/08534_ESPARRAGO Ti D8x220 2R-M8x25
1,02/08534M,,0,,,MZ ESPARRAGO Ti D8x220 2R-M8x25,1,1_02/08534M,1_02/08534M_MZ ESPARRAGO Ti D8x220 2R-M8x25
1,70/71720,,0,,,TUBO SILICONA 60SHº D17x20,1,1_70/71720,1_70/71720_TUBO SILICONA 60SHº D17x20
1,02/07923M,,0,,,"MZ TORNILLO Ti C/9,5 M6x20",1,1_02/07923M,"1_02/07923M_MZ TORNILLO Ti C/9,5 M6x20"
1,10/10414,,0,,,"TORNILLO TITANIO C/6,3 M-4x14",1,1_10/10414,"1_10/10414_TORNILLO TITANIO C/6,3 M-4x14"
1,10/10414M,,0,,,"MZ TORNILLO Ti C/6,35 M4x14",1,1_10/10414M,"1_10/10414M_MZ TORNILLO Ti C/6,35 M4x14"
1,01/08794R,,0,,,BASTIDOR LATON S/REF.1639 REPARADO,1,1_01/08794R,1_01/08794R_BASTIDOR LATON S/REF.1639 REPARADO
1,01/08793R,,0,,,BASTIDOR LATON S/REF.U-2466 REPARAD,1,1_01/08793R,1_01/08793R_BASTIDOR LATON S/REF.U-2466 REPARAD
1,12/80980,,0,,,BOLSA TELA PP1402 P/CESTA 700x150x50,1,1_12/80980,1_12/80980_BOLSA TELA PP1402 P/CESTA 700x150x50
1,02/09811,,0,,,"SERP.Ti D25,4 -L-1375x1150x450 PC6 BRIDAS",1,1_02/09811,"1_02/09811_SERP.Ti D25,4 -L-1375x1150x450 PC6 BRIDAS"
1,01/08702,,0,,,BAST.INOX+Cu 2810x990 12PZS 3ALTURA,1,1_01/08702,1_01/08702_BAST.INOX+Cu 2810x990 12PZS 3ALTURA
1,11/31514M,,0,,,"MZ Cu 60x10x185 2TAL.8,25",1,1_11/31514M,"1_11/31514M_MZ Cu 60x10x185 2TAL.8,25"
1,11/31515M,,0,,,"MZ Cu 60x10x55 REBAJ.1x35 2D8,25",1,1_11/31515M,"1_11/31515M_MZ Cu 60x10x55 REBAJ.1x35 2D8,25"
1,11/31516M,,0,,,"MZ Cu 60x10x20 2TAL.8,25",1,1_11/31516M,"1_11/31516M_MZ Cu 60x10x20 2TAL.8,25"
1,70/11020,,0,,,PVC CHAPA 20mm,1,1_70/11020,1_70/11020_PVC CHAPA 20mm
1,01/00341,,0,,,BAST.985x600 3TRAVx9PZASx2(18PZAS),1,1_01/00341,1_01/00341_BAST.985x600 3TRAVx9PZASx2(18PZAS)
1,01/00342,,0,,,BAST.985x792 4BAJx10PZASx2(20PZAS),1,1_01/00342,1_01/00342_BAST.985x792 4BAJx10PZASx2(20PZAS)
1,01/00343,,0,,,BAST.985x612 4BAJx11PZASx2(22PZAS),1,1_01/00343,1_01/00343_BAST.985x612 4BAJx11PZASx2(22PZAS)
1,02/08535,,0,,,ANODO Ti DIAM.93x14 +TC70,1,1_02/08535,1_02/08535_ANODO Ti DIAM.93x14 +TC70
1,02/08536,,0,,,ANODO Ti DIAM.123x14 +TC74,1,1_02/08536,1_02/08536_ANODO Ti DIAM.123x14 +TC74
1,70/10025,,0,,,PVC REDONDO 25mm,1,1_70/10025,1_70/10025_PVC REDONDO 25mm
1,01/08588M5,,0,,,MZ ESPARR.INOX.D8x665 M8x40-M8x25,1,1_01/08588M5,1_01/08588M5_MZ ESPARR.INOX.D8x665 M8x40-M8x25
1,12/41207,,0,,,**PASA AL CODIGO 12/421207**,1,1_12/41207,1_12/41207_**PASA AL CODIGO 12/421207**
1,02/08537,,0,,,BAST.Ti 924x397 11BAJx12PZ,1,1_02/08537,1_02/08537_BAST.Ti 924x397 11BAJx12PZ
1,02/08538,,0,,,ANODO Ti(MALLA S/PROP)D75x520 TC640,1,1_02/08538,1_02/08538_ANODO Ti(MALLA S/PROP)D75x520 TC640
1,01/08803,,0,,,BASTIDOR LATON S/REF.1642,1,1_01/08803,1_01/08803_BASTIDOR LATON S/REF.1642
1,01/08804,,0,,,BASTIDOR LATON S/REF.907,1,1_01/08804,1_01/08804_BASTIDOR LATON S/REF.907
1,01/08805,,0,,,BASTIDOR LATON S/REF.1770,1,1_01/08805,1_01/08805_BASTIDOR LATON S/REF.1770
1,12/80537,,0,,,BOLSA TELA PP P/CESTA 550x150x50,1,1_12/80537,1_12/80537_BOLSA TELA PP P/CESTA 550x150x50
1,01/08806,,0,,,BAST.INOX316+PVC L705 6POSx2 M6,1,1_01/08806,1_01/08806_BAST.INOX316+PVC L705 6POSx2 M6
1,11/31506M,,0,,,MZ INOX316 C/12x49 2TAL.RM-6,1,1_11/31506M,1_11/31506M_MZ INOX316 C/12x49 2TAL.RM-6
1,01/00344,,0,,,BASTIDOR TC-90o 36PZAS S/BOTLLA.150,1,1_01/00344,1_01/00344_BASTIDOR TC-90o 36PZAS S/BOTLLA.150
1,01/00345,,0,,,BASTIDOR TC-90o 36PZAS S/BOTLLA.120,1,1_01/00345,1_01/00345_BASTIDOR TC-90o 36PZAS S/BOTLLA.120
1,01/08807M,,0,,,MZ MECHA D4x5 TORNILLO M-6x40,1,1_01/08807M,1_01/08807M_MZ MECHA D4x5 TORNILLO M-6x40
1,01/08593,,0,,,BASTID.INOX.316+PVDF+HALAR 34PLACAS,1,1_01/08593,1_01/08593_BASTID.INOX.316+PVDF+HALAR 34PLACAS
1,12/PP00002,,0,,,"CUBA PP 700x450x390 A30 D/V-3/4""y R",1,1_12/PP00002,"1_12/PP00002_CUBA PP 700x450x390 A30 D/V-3/4""y R"
1,12/PP00003,,0,,,"CUBA PP 700x450x390 A30 D/V-3/4""",1,1_12/PP00003,"1_12/PP00003_CUBA PP 700x450x390 A30 D/V-3/4"""
1,12/PP00004,,0,,,"CUBA PP 700x450x390 A30 D/V-3/4""",1,1_12/PP00004,"1_12/PP00004_CUBA PP 700x450x390 A30 D/V-3/4"""
1,12/PV00002,,0,,,"CUBA PVC 700x450x390 A30 D/V-3/4""",1,1_12/PV00002,"1_12/PV00002_CUBA PVC 700x450x390 A30 D/V-3/4"""
1,12/RQ00009M,,0,,,"CUBA ARQ 700x450x390 A30 D/V-3/4""yR",1,1_12/RQ00009M,"1_12/RQ00009M_CUBA ARQ 700x450x390 A30 D/V-3/4""yR"
1,03/00184,,0,,,"CALENT.INOX.2000W 230V ""L"" 400x650",1,1_03/00184,"1_03/00184_CALENT.INOX.2000W 230V ""L"" 400x650"
1,03/00185,,0,,,CALENT.Ti 2000W 230V -L-400x650,1,1_03/00185,1_03/00185_CALENT.Ti 2000W 230V -L-400x650
